store_id,item_id,wm_yr_wk,sell_price
CA_4,HOUSEHOLD_2_001,11552,6.77
CA_4,HOUSEHOLD_2_001,11601,6.77
CA_4,HOUSEHOLD_2_001,11602,6.77
CA_4,HOUSEHOLD_2_001,11603,6.77
CA_4,HOUSEHOLD_2_001,11604,6.77
CA_4,HOUSEHOLD_2_001,11605,6.77
CA_4,HOUSEHOLD_2_001,11606,6.77
CA_4,HOUSEHOLD_2_001,11607,6.77
CA_4,HOUSEHOLD_2_001,11608,6.77
CA_4,HOUSEHOLD_2_001,11609,6.77
CA_4,HOUSEHOLD_2_001,11610,6.77
CA_4,HOUSEHOLD_2_001,11611,6.77
CA_4,HOUSEHOLD_2_001,11612,6.77
CA_4,HOUSEHOLD_2_001,11613,6.77
CA_4,HOUSEHOLD_2_001,11614,6.77
CA_4,HOUSEHOLD_2_001,11615,6.77
CA_4,HOUSEHOLD_2_001,11616,6.77
CA_4,HOUSEHOLD_2_001,11617,6.77
CA_4,HOUSEHOLD_2_001,11618,6.77
CA_4,HOUSEHOLD_2_001,11619,6.77
CA_4,HOUSEHOLD_2_001,11620,6.77
CA_4,HOUSEHOLD_2_001,11621,6.77
CA_4,FOODS_1_001,11549,2.24
CA_4,FOODS_1_001,11550,2.24
CA_4,FOODS_1_001,11551,2.24
CA_4,FOODS_1_001,11552,2.24
CA_4,FOODS_1_001,11601,2.24
CA_4,FOODS_1_001,11602,2.24
CA_4,FOODS_1_001,11603,2.24
CA_4,FOODS_1_001,11604,2.24
CA_4,FOODS_1_001,11605,2.24
CA_4,FOODS_1_001,11606,2.24
CA_4,FOODS_1_001,11607,2.24
CA_4,FOODS_1_001,11608,2.24
CA_4,FOODS_1_001,11609,2.24
CA_4,FOODS_1_001,11610,2.24
CA_4,FOODS_1_001,11611,2.24
CA_4,FOODS_1_001,11612,2.24
CA_4,FOODS_1_001,11613,2.24
CA_4,FOODS_1_001,11614,2.24
CA_4,FOODS_1_001,11615,2.24
CA_4,FOODS_1_001,11616,2.24
CA_4,FOODS_1_001,11617,2.24
CA_4,FOODS_1_001,11618,2.24
CA_4,FOODS_1_001,11619,2.24
CA_4,FOODS_1_001,11620,2.24
CA_4,FOODS_1_001,11621,2.24
CA_4,FOODS_2_001,11549,2.0
CA_4,FOODS_2_001,11550,2.0
CA_4,FOODS_2_001,11551,2.0
CA_4,FOODS_2_001,11552,2.0
CA_4,FOODS_2_001,11601,2.0
CA_4,FOODS_2_001,11602,2.0
CA_4,FOODS_2_001,11603,2.0
CA_4,FOODS_2_001,11604,2.0
CA_4,FOODS_2_001,11605,2.0
CA_4,FOODS_2_001,11606,2.0
CA_4,FOODS_2_001,11607,2.0
CA_4,FOODS_2_001,11608,2.0
CA_4,FOODS_2_001,11609,2.0
CA_4,FOODS_2_001,11610,2.0
CA_4,FOODS_2_001,11611,2.0
CA_4,FOODS_2_001,11612,2.0
CA_4,FOODS_2_001,11613,2.0
CA_4,FOODS_2_001,11614,2.0
CA_4,FOODS_2_001,11615,2.0
CA_4,FOODS_2_001,11616,2.0
CA_4,FOODS_2_001,11617,2.0
CA_4,FOODS_2_001,11618,2.0
CA_4,FOODS_2_001,11619,2.0
CA_4,FOODS_2_001,11620,2.0
CA_4,FOODS_2_001,11621,2.0
CA_4,FOODS_3_001,11549,2.5
CA_4,FOODS_3_001,11550,2.5
CA_4,FOODS_3_001,11551,2.5
CA_4,FOODS_3_001,11552,2.5
CA_4,FOODS_3_001,11601,2.5
CA_4,FOODS_3_001,11602,2.5
CA_4,FOODS_3_001,11603,2.5
CA_4,FOODS_3_001,11604,2.5
CA_4,FOODS_3_001,11605,2.5
CA_4,FOODS_3_001,11606,2.5
CA_4,FOODS_3_001,11607,2.5
CA_4,FOODS_3_001,11608,2.5
CA_4,FOODS_3_001,11609,2.5
CA_4,FOODS_3_001,11610,2.5
CA_4,FOODS_3_001,11611,2.5
CA_4,FOODS_3_001,11612,2.5
CA_4,FOODS_3_001,11613,2.5
CA_4,FOODS_3_001,11614,2.5
CA_4,FOODS_3_001,11615,2.5
CA_4,FOODS_3_001,11616,2.5
CA_4,FOODS_3_001,11617,2.5
CA_4,FOODS_3_001,11618,2.5
CA_4,FOODS_3_001,11619,2.5
CA_4,FOODS_3_001,11620,2.5
CA_4,FOODS_3_001,11621,2.5
TX_1,HOBBIES_1_001,11549,8.26
TX_1,HOBBIES_1_001,11550,8.26
TX_1,HOBBIES_1_001,11551,8.26
TX_1,HOBBIES_1_001,11552,8.26
TX_1,HOBBIES_1_001,11601,8.26
TX_1,HOBBIES_1_001,11602,8.26
TX_1,HOBBIES_1_001,11603,8.26
TX_1,HOBBIES_1_001,11604,8.26
TX_1,HOBBIES_1_001,11605,8.26
TX_1,HOBBIES_1_001,11606,8.26
TX_1,HOBBIES_1_001,11607,8.26
TX_1,HOBBIES_1_001,11608,8.26
TX_1,HOBBIES_1_001,11609,8.26
TX_1,HOBBIES_1_001,11610,8.26
TX_1,HOBBIES_1_001,11611,8.26
TX_1,HOBBIES_1_001,11612,8.26
TX_1,HOBBIES_1_001,11613,8.26
TX_1,HOBBIES_1_001,11614,8.26
TX_1,HOBBIES_1_001,11615,8.26
TX_1,HOBBIES_1_001,11616,8.26
TX_1,HOBBIES_1_001,11617,8.26
TX_1,HOBBIES_1_001,11618,8.26
TX_1,HOBBIES_1_001,11619,8.26
TX_1,HOBBIES_1_001,11620,8.26
TX_1,HOBBIES_1_001,11621,8.26
TX_1,HOBBIES_2_001,11549,5.47
TX_1,HOBBIES_2_001,11550,5.47
TX_1,HOBBIES_2_001,11551,5.47
TX_1,HOBBIES_2_001,11552,5.47
TX_1,HOBBIES_2_001,11601,5.47
TX_1,HOBBIES_2_001,11602,5.47
TX_1,HOBBIES_2_001,11603,5.47
TX_1,HOBBIES_2_001,11604,5.47
TX_1,HOBBIES_2_001,11605,5.47
TX_1,HOBBIES_2_001,11606,5.47
TX_1,HOBBIES_2_001,11607,5.47
TX_1,HOBBIES_2_001,11608,5.47
TX_1,HOBBIES_2_001,11609,5.47
TX_1,HOBBIES_2_001,11610,5.47
TX_1,HOBBIES_2_001,11611,5.47
TX_1,HOBBIES_2_001,11612,5.47
TX_1,HOBBIES_2_001,11613,5.47
TX_1,HOBBIES_2_001,11614,5.47
TX_1,HOBBIES_2_001,11615,5.47
TX_1,HOBBIES_2_001,11616,5.47
TX_1,HOBBIES_2_001,11617,5.47
TX_1,HOBBIES_2_001,11618,5.47
TX_1,HOBBIES_2_001,11619,5.47
TX_1,HOBBIES_2_001,11620,5.47
TX_1,HOBBIES_2_001,11621,5.47
TX_1,HOUSEHOLD_1_001,11549,5.97
TX_1,HOUSEHOLD_1_001,11550,5.97
TX_1,HOUSEHOLD_1_001,11551,5.97
TX_1,HOUSEHOLD_1_001,11552,5.97
TX_1,HOUSEHOLD_1_001,11601,5.97
TX_1,HOUSEHOLD_1_001,11602,5.97
TX_1,HOUSEHOLD_1_001,11603,5.97
TX_1,HOUSEHOLD_1_001,11604,5.97
TX_1,HOUSEHOLD_1_001,11605,5.97
TX_1,HOUSEHOLD_1_001,11606,5.97
TX_1,HOUSEHOLD_1_001,11607,5.97
TX_1,HOUSEHOLD_1_001,11608,5.97
TX_1,HOUSEHOLD_1_001,11609,5.97
TX_1,HOUSEHOLD_1_001,11610,5.97
TX_1,HOUSEHOLD_1_001,11611,5.97
TX_1,HOUSEHOLD_1_001,11612,5.97
TX_1,HOUSEHOLD_1_001,11613,5.97
TX_1,HOUSEHOLD_1_001,11614,5.97
TX_1,HOUSEHOLD_1_001,11615,5.97
TX_1,HOUSEHOLD_1_001,11616,5.97
TX_1,HOUSEHOLD_1_001,11617,5.97
TX_1,HOUSEHOLD_1_001,11618,5.97
TX_1,HOUSEHOLD_1_001,11619,5.97
TX_1,HOUSEHOLD_1_001,11620,5.97
TX_1,HOUSEHOLD_1_001,11621,5.97
TX_1,HOUSEHOLD_2_001,11549,6.77
TX_1,HOUSEHOLD_2_001,11550,6.77
TX_1,HOUSEHOLD_2_001,11551,6.77
TX_1,HOUSEHOLD_2_001,11552,6.77
TX_1,HOUSEHOLD_2_001,11601,6.77
TX_1,HOUSEHOLD_2_001,11602,6.77
TX_1,HOUSEHOLD_2_001,11603,6.77
TX_1,HOUSEHOLD_2_001,11604,6.77
TX_1,HOUSEHOLD_2_001,11605,6.77
TX_1,HOUSEHOLD_2_001,11606,6.77
TX_1,HOUSEHOLD_2_001,11607,6.77
TX_1,HOUSEHOLD_2_001,11608,6.77
TX_1,HOUSEHOLD_2_001,11609,6.77
TX_1,HOUSEHOLD_2_001,11610,6.77
TX_1,HOUSEHOLD_2_001,11611,6.77
TX_1,HOUSEHOLD_2_001,11612,6.77
TX_1,HOUSEHOLD_2_001,11613,6.77
TX_1,HOUSEHOLD_2_001,11614,6.77
TX_1,HOUSEHOLD_2_001,11615,6.77
TX_1,HOUSEHOLD_2_001,11616,6.77
TX_1,HOUSEHOLD_2_001,11617,6.77
TX_1,HOUSEHOLD_2_001,11618,6.77
TX_1,HOUSEHOLD_2_001,11619,6.77
TX_1,HOUSEHOLD_2_001,11620,6.77
TX_1,HOUSEHOLD_2_001,11621,6.77
TX_1,FOODS_1_001,11549,2.24
TX_1,FOODS_1_001,11550,2.24
TX_1,FOODS_1_001,11551,2.24
TX_1,FOODS_1_001,11552,2.24
TX_1,FOODS_1_001,11601,2.24
TX_1,FOODS_1_001,11602,2.24
TX_1,FOODS_1_001,11603,2.24
TX_1,FOODS_1_001,11604,2.24
TX_1,FOODS_1_001,11605,2.24
TX_1,FOODS_1_001,11606,2.24
TX_1,FOODS_1_001,11607,2.24
TX_1,FOODS_1_001,11608,2.24
TX_1,FOODS_1_001,11609,2.24
TX_1,FOODS_1_001,11610,2.24
TX_1,FOODS_1_001,11611,2.24
TX_1,FOODS_1_001,11612,2.24
TX_1,FOODS_1_001,11613,2.24
TX_1,FOODS_1_001,11614,2.24
TX_1,FOODS_1_001,11615,2.24
TX_1,FOODS_1_001,11616,2.24
TX_1,FOODS_1_001,11617,2.24
TX_1,FOODS_1_001,11618,2.24
TX_1,FOODS_1_001,11619,2.24
TX_1,FOODS_1_001,11620,2.24
TX_1,FOODS_1_001,11621,2.24
TX_1,FOODS_2_001,11549,1.78
TX_1,FOODS_2_001,11550,1.78
TX_1,FOODS_2_001,11551,1.78
TX_1,FOODS_2_001,11552,1.78
TX_1,FOODS_2_001,11601,1.78
TX_1,FOODS_2_001,11602,1.78
TX_1,FOODS_2_001,11603,1.78
TX_1,FOODS_2_001,11604,1.78
TX_1,FOODS_2_001,11605,1.78
TX_1,FOODS_2_001,11606,1.78
TX_1,FOODS_2_001,11607,1.78
TX_1,FOODS_2_001,11608,1.78
TX_1,FOODS_2_001,11609,1.78
TX_1,FOODS_2_001,11610,1.78
TX_1,FOODS_2_001,11611,1.78
TX_1,FOODS_2_001,11612,1.78
TX_1,FOODS_2_001,11613,1.78
TX_1,FOODS_2_001,11614,1.78
TX_1,FOODS_2_001,11615,1.78
TX_1,FOODS_2_001,11616,1.78
TX_1,FOODS_2_001,11617,1.78
TX_1,FOODS_2_001,11618,1.78
TX_1,FOODS_2_001,11619,1.78
TX_1,FOODS_2_001,11620,1.78
TX_1,FOODS_2_001,11621,1.78
TX_1,FOODS_3_001,11549,2.5
TX_1,FOODS_3_001,11550,2.5
TX_1,FOODS_3_001,11551,2.5
TX_1,FOODS_3_001,11552,2.5
TX_1,FOODS_3_001,11601,2.5
TX_1,FOODS_3_001,11602,2.5
TX_1,FOODS_3_001,11603,2.5
TX_1,FOODS_3_001,11604,2.5
TX_1,FOODS_3_001,11605,2.5
TX_1,FOODS_3_001,11606,2.5
TX_1,FOODS_3_001,11607,2.5
TX_1,FOODS_3_001,11608,2.5
TX_1,FOODS_3_001,11609,2.5
TX_1,FOODS_3_001,11610,2.5
TX_1,FOODS_3_001,11611,2.5
TX_1,FOODS_3_001,11612,2.5
TX_1,FOODS_3_001,11613,2.5
TX_1,FOODS_3_001,11614,2.5
TX_1,FOODS_3_001,11615,2.5
TX_1,FOODS_3_001,11616,2.5
TX_1,FOODS_3_001,11617,0.99
TX_1,FOODS_3_001,11618,2.5
TX_1,FOODS_3_001,11619,2.5
TX_1,FOODS_3_001,11620,2.5
TX_1,FOODS_3_001,11621,0.99
TX_2,HOBBIES_1_001,11549,8.26
TX_2,HOBBIES_1_001,11550,8.26
TX_2,HOBBIES_1_001,11551,8.26
TX_2,HOBBIES_1_001,11552,8.26
TX_2,HOBBIES_1_001,11601,8.26
TX_2,HOBBIES_1_001,11602,8.26
TX_2,HOBBIES_1_001,11603,8.26
TX_2,HOBBIES_1_001,11604,8.26
TX_2,HOBBIES_1_001,11605,8.26
TX_2,HOBBIES_1_001,11606,8.26
TX_2,HOBBIES_1_001,11607,8.26
TX_2,HOBBIES_1_001,11608,8.26
TX_2,HOBBIES_1_001,11609,8.26
TX_2,HOBBIES_1_001,11610,8.26
TX_2,HOBBIES_1_001,11611,8.26
TX_2,HOBBIES_1_001,11612,8.26
TX_2,HOBBIES_1_001,11613,8.26
TX_2,HOBBIES_1_001,11614,8.26
TX_2,HOBBIES_1_001,11615,8.26
TX_2,HOBBIES_1_001,11616,8.26
TX_2,HOBBIES_1_001,11617,8.26
TX_2,HOBBIES_1_001,11618,8.26
TX_2,HOBBIES_1_001,11619,8.26
TX_2,HOBBIES_1_001,11620,8.26
TX_2,HOBBIES_1_001,11621,8.26
TX_2,HOBBIES_2_001,11549,5.47
TX_2,HOBBIES_2_001,11550,5.47
TX_2,HOBBIES_2_001,11551,5.47
TX_2,HOBBIES_2_001,11552,5.47
TX_2,HOBBIES_2_001,11601,5.47
TX_2,HOBBIES_2_001,11602,5.47
TX_2,HOBBIES_2_001,11603,5.47
TX_2,HOBBIES_2_001,11604,5.47
TX_2,HOBBIES_2_001,11605,5.47
TX_2,HOBBIES_2_001,11606,5.47
TX_2,HOBBIES_2_001,11607,5.47
TX_2,HOBBIES_2_001,11608,5.47
TX_2,HOBBIES_2_001,11609,5.47
TX_2,HOBBIES_2_001,11610,5.47
TX_2,HOBBIES_2_001,11611,5.47
TX_2,HOBBIES_2_001,11612,5.47
TX_2,HOBBIES_2_001,11613,5.47
TX_2,HOBBIES_2_001,11614,5.47
TX_2,HOBBIES_2_001,11615,5.47
TX_2,HOBBIES_2_001,11616,5.47
TX_2,HOBBIES_2_001,11617,5.47
TX_2,HOBBIES_2_001,11618,5.47
TX_2,HOBBIES_2_001,11619,5.47
TX_2,HOBBIES_2_001,11620,5.47
TX_2,HOBBIES_2_001,11621,5.47
TX_2,HOUSEHOLD_1_001,11549,5.97
TX_2,HOUSEHOLD_1_001,11550,5.97
TX_2,HOUSEHOLD_1_001,11551,5.97
TX_2,HOUSEHOLD_1_001,11552,5.97
TX_2,HOUSEHOLD_1_001,11601,5.97
TX_2,HOUSEHOLD_1_001,11602,5.97
TX_2,HOUSEHOLD_1_001,11603,5.97
TX_2,HOUSEHOLD_1_001,11604,5.97
TX_2,HOUSEHOLD_1_001,11605,5.97
TX_2,HOUSEHOLD_1_001,11606,5.97
TX_2,HOUSEHOLD_1_001,11607,5.97
TX_2,HOUSEHOLD_1_001,11608,5.97
TX_2,HOUSEHOLD_1_001,11609,5.97
TX_2,HOUSEHOLD_1_001,11610,5.97
TX_2,HOUSEHOLD_1_001,11611,5.97
TX_2,HOUSEHOLD_1_001,11612,5.97
TX_2,HOUSEHOLD_1_001,11613,5.97
TX_2,HOUSEHOLD_1_001,11614,5.97
TX_2,HOUSEHOLD_1_001,11615,5.97
TX_2,HOUSEHOLD_1_001,11616,5.97
TX_2,HOUSEHOLD_1_001,11617,5.97
TX_2,HOUSEHOLD_1_001,11618,5.97
TX_2,HOUSEHOLD_1_001,11619,5.97
TX_2,HOUSEHOLD_1_001,11620,5.97
TX_2,HOUSEHOLD_1_001,11621,5.97
TX_2,HOUSEHOLD_2_001,11549,6.77
TX_2,HOUSEHOLD_2_001,11550,6.77
TX_2,HOUSEHOLD_2_001,11551,6.77
TX_2,HOUSEHOLD_2_001,11552,6.77
TX_2,HOUSEHOLD_2_001,11601,6.77
TX_2,HOUSEHOLD_2_001,11602,6.77
TX_2,HOUSEHOLD_2_001,11603,6.77
TX_2,HOUSEHOLD_2_001,11604,6.77
TX_2,HOUSEHOLD_2_001,11605,6.77
TX_2,HOUSEHOLD_2_001,11606,6.77
TX_2,HOUSEHOLD_2_001,11607,6.77
TX_2,HOUSEHOLD_2_001,11608,6.77
TX_2,HOUSEHOLD_2_001,11609,6.77
TX_2,HOUSEHOLD_2_001,11610,6.77
TX_2,HOUSEHOLD_2_001,11611,6.77
TX_2,HOUSEHOLD_2_001,11612,6.77
TX_2,HOUSEHOLD_2_001,11613,6.77
TX_2,HOUSEHOLD_2_001,11614,6.77
TX_2,HOUSEHOLD_2_001,11615,6.77
TX_2,HOUSEHOLD_2_001,11616,6.77
TX_2,HOUSEHOLD_2_001,11617,6.77
TX_2,HOUSEHOLD_2_001,11618,6.77
TX_2,HOUSEHOLD_2_001,11619,6.77
TX_2,HOUSEHOLD_2_001,11620,6.77
TX_2,HOUSEHOLD_2_001,11621,6.77
TX_2,FOODS_1_001,11549,2.24
TX_2,FOODS_1_001,11550,2.24
TX_2,FOODS_1_001,11551,2.24
TX_2,FOODS_1_001,11552,2.24
TX_2,FOODS_1_001,11601,2.24
TX_2,FOODS_1_001,11602,2.24
TX_2,FOODS_1_001,11603,2.24
TX_2,FOODS_1_001,11604,2.24
TX_2,FOODS_1_001,11605,2.24
TX_2,FOODS_1_001,11606,2.24
TX_2,FOODS_1_001,11607,2.24
TX_2,FOODS_1_001,11608,2.24
TX_2,FOODS_1_001,11609,2.24
TX_2,FOODS_1_001,11610,2.24
TX_2,FOODS_1_001,11611,2.24
TX_2,FOODS_1_001,11612,2.24
TX_2,FOODS_1_001,11613,2.24
TX_2,FOODS_1_001,11614,2.24
TX_2,FOODS_1_001,11615,2.24
TX_2,FOODS_1_001,11616,2.24
TX_2,FOODS_1_001,11617,2.24
TX_2,FOODS_1_001,11618,2.24
TX_2,FOODS_1_001,11619,2.24
TX_2,FOODS_1_001,11620,2.24
TX_2,FOODS_1_001,11621,2.24
TX_2,FOODS_2_001,11549,1.78
TX_2,FOODS_2_001,11550,1.78
TX_2,FOODS_2_001,11551,1.78
TX_2,FOODS_2_001,11552,1.78
TX_2,FOODS_2_001,11601,1.78
TX_2,FOODS_2_001,11602,1.78
TX_2,FOODS_2_001,11603,1.78
TX_2,FOODS_2_001,11604,1.78
TX_2,FOODS_2_001,11605,1.78
TX_2,FOODS_2_001,11606,1.78
TX_2,FOODS_2_001,11607,1.78
TX_2,FOODS_2_001,11608,1.78
TX_2,FOODS_2_001,11609,1.78
TX_2,FOODS_2_001,11610,1.78
TX_2,FOODS_2_001,11611,1.78
TX_2,FOODS_2_001,11612,1.78
TX_2,FOODS_2_001,11613,1.78
TX_2,FOODS_2_001,11614,1.78
TX_2,FOODS_2_001,11615,1.78
TX_2,FOODS_2_001,11616,1.78
TX_2,FOODS_2_001,11617,1.78
TX_2,FOODS_2_001,11618,1.78
TX_2,FOODS_2_001,11619,1.78
TX_2,FOODS_2_001,11620,1.78
TX_2,FOODS_2_001,11621,1.78
TX_2,FOODS_3_001,11549,2.5
TX_2,FOODS_3_001,11550,2.5
TX_2,FOODS_3_001,11551,2.5
TX_2,FOODS_3_001,11552,2.5
TX_2,FOODS_3_001,11601,2.5
TX_2,FOODS_3_001,11602,2.5
TX_2,FOODS_3_001,11603,2.5
TX_2,FOODS_3_001,11604,2.5
TX_2,FOODS_3_001,11605,2.5
TX_2,FOODS_3_001,11606,2.5
TX_2,FOODS_3_001,11607,2.5
TX_2,FOODS_3_001,11608,2.5
TX_2,FOODS_3_001,11609,2.5
TX_2,FOODS_3_001,11610,2.5
TX_2,FOODS_3_001,11611,1.5
TX_2,FOODS_3_001,11612,2.5
TX_2,FOODS_3_001,11613,2.5
TX_2,FOODS_3_001,11614,2.5
TX_2,FOODS_3_001,11615,2.5
TX_2,FOODS_3_001,11616,2.5
TX_2,FOODS_3_001,11617,2.5
TX_2,FOODS_3_001,11618,2.5
TX_2,FOODS_3_001,11619,2.5
TX_2,FOODS_3_001,11620,2.5
TX_2,FOODS_3_001,11621,2.5
TX_3,HOBBIES_1_001,11549,8.26
TX_3,HOBBIES_1_001,11550,8.26
TX_3,HOBBIES_1_001,11551,8.26
TX_3,HOBBIES_1_001,11552,8.26
TX_3,HOBBIES_1_001,11601,8.26
TX_3,HOBBIES_1_001,11602,8.26
TX_3,HOBBIES_1_001,11603,8.26
TX_3,HOBBIES_1_001,11604,8.26
TX_3,HOBBIES_1_001,11605,8.26
TX_3,HOBBIES_1_001,11606,8.26
TX_3,HOBBIES_1_001,11607,8.26
TX_3,HOBBIES_1_001,11608,8.26
TX_3,HOBBIES_1_001,11609,8.26
TX_3,HOBBIES_1_001,11610,8.26
TX_3,HOBBIES_1_001,11611,8.26
TX_3,HOBBIES_1_001,11612,8.26
TX_3,HOBBIES_1_001,11613,8.26
TX_3,HOBBIES_1_001,11614,8.26
TX_3,HOBBIES_1_001,11615,8.26
TX_3,HOBBIES_1_001,11616,8.26
TX_3,HOBBIES_1_001,11617,8.26
TX_3,HOBBIES_1_001,11618,8.26
TX_3,HOBBIES_1_001,11619,8.26
TX_3,HOBBIES_1_001,11620,8.26
TX_3,HOBBIES_1_001,11621,8.26
TX_3,HOBBIES_2_001,11549,5.47
TX_3,HOBBIES_2_001,11550,5.47
TX_3,HOBBIES_2_001,11551,5.47
TX_3,HOBBIES_2_001,11552,5.47
TX_3,HOBBIES_2_001,11601,5.47
TX_3,HOBBIES_2_001,11602,5.47
TX_3,HOBBIES_2_001,11603,5.47
TX_3,HOBBIES_2_001,11604,5.47
TX_3,HOBBIES_2_001,11605,5.47
TX_3,HOBBIES_2_001,11606,5.47
TX_3,HOBBIES_2_001,11607,5.47
TX_3,HOBBIES_2_001,11608,5.47
TX_3,HOBBIES_2_001,11609,5.47
TX_3,HOBBIES_2_001,11610,5.47
TX_3,HOBBIES_2_001,11611,5.47
TX_3,HOBBIES_2_001,11612,5.47
TX_3,HOBBIES_2_001,11613,5.47
TX_3,HOBBIES_2_001,11614,5.47
TX_3,HOBBIES_2_001,11615,5.47
TX_3,HOBBIES_2_001,11616,5.47
TX_3,HOBBIES_2_001,11617,5.47
TX_3,HOBBIES_2_001,11618,5.47
TX_3,HOBBIES_2_001,11619,5.47
TX_3,HOBBIES_2_001,11620,5.47
TX_3,HOBBIES_2_001,11621,5.47
TX_3,HOUSEHOLD_1_001,11549,5.97
TX_3,HOUSEHOLD_1_001,11550,5.97
TX_3,HOUSEHOLD_1_001,11551,5.97
TX_3,HOUSEHOLD_1_001,11552,5.97
TX_3,HOUSEHOLD_1_001,11601,5.97
TX_3,HOUSEHOLD_1_001,11602,5.97
TX_3,HOUSEHOLD_1_001,11603,5.97
TX_3,HOUSEHOLD_1_001,11604,5.97
TX_3,HOUSEHOLD_1_001,11605,5.97
TX_3,HOUSEHOLD_1_001,11606,5.97
TX_3,HOUSEHOLD_1_001,11607,5.97
TX_3,HOUSEHOLD_1_001,11608,5.97
TX_3,HOUSEHOLD_1_001,11609,5.97
TX_3,HOUSEHOLD_1_001,11610,5.97
TX_3,HOUSEHOLD_1_001,11611,5.97
TX_3,HOUSEHOLD_1_001,11612,5.97
TX_3,HOUSEHOLD_1_001,11613,5.97
TX_3,HOUSEHOLD_1_001,11614,5.97
TX_3,HOUSEHOLD_1_001,11615,5.97
TX_3,HOUSEHOLD_1_001,11616,5.97
TX_3,HOUSEHOLD_1_001,11617,5.97
TX_3,HOUSEHOLD_1_001,11618,5.97
TX_3,HOUSEHOLD_1_001,11619,5.97
TX_3,HOUSEHOLD_1_001,11620,5.97
TX_3,HOUSEHOLD_1_001,11621,5.97
TX_3,HOUSEHOLD_2_001,11549,6.77
TX_3,HOUSEHOLD_2_001,11550,6.77
TX_3,HOUSEHOLD_2_001,11551,6.77
TX_3,HOUSEHOLD_2_001,11552,6.77
TX_3,HOUSEHOLD_2_001,11601,6.77
TX_3,HOUSEHOLD_2_001,11602,6.77
TX_3,HOUSEHOLD_2_001,11603,6.77
TX_3,HOUSEHOLD_2_001,11604,6.77
TX_3,HOUSEHOLD_2_001,11605,6.77
TX_3,HOUSEHOLD_2_001,11606,6.77
TX_3,HOUSEHOLD_2_001,11607,6.77
TX_3,HOUSEHOLD_2_001,11608,6.77
TX_3,HOUSEHOLD_2_001,11609,6.77
TX_3,HOUSEHOLD_2_001,11610,6.77
TX_3,HOUSEHOLD_2_001,11611,6.77
TX_3,HOUSEHOLD_2_001,11612,6.77
TX_3,HOUSEHOLD_2_001,11613,6.77
TX_3,HOUSEHOLD_2_001,11614,6.77
TX_3,HOUSEHOLD_2_001,11615,6.77
TX_3,HOUSEHOLD_2_001,11616,6.77
TX_3,HOUSEHOLD_2_001,11617,6.77
TX_3,HOUSEHOLD_2_001,11618,6.77
TX_3,HOUSEHOLD_2_001,11619,6.77
TX_3,HOUSEHOLD_2_001,11620,6.77
TX_3,HOUSEHOLD_2_001,11621,6.77
TX_3,FOODS_1_001,11549,2.24
TX_3,FOODS_1_001,11550,2.24
TX_3,FOODS_1_001,11551,2.24
TX_3,FOODS_1_001,11552,2.24
TX_3,FOODS_1_001,11601,2.24
TX_3,FOODS_1_001,11602,2.24
TX_3,FOODS_1_001,11603,2.24
TX_3,FOODS_1_001,11604,2.24
TX_3,FOODS_1_001,11605,2.24
TX_3,FOODS_1_001,11606,2.24
TX_3,FOODS_1_001,11607,2.24
TX_3,FOODS_1_001,11608,2.24
TX_3,FOODS_1_001,11609,2.24
TX_3,FOODS_1_001,11610,2.24
TX_3,FOODS_1_001,11611,2.24
TX_3,FOODS_1_001,11612,2.24
TX_3,FOODS_1_001,11613,2.24
TX_3,FOODS_1_001,11614,2.24
TX_3,FOODS_1_001,11615,2.24
TX_3,FOODS_1_001,11616,2.24
TX_3,FOODS_1_001,11617,2.24
TX_3,FOODS_1_001,11618,2.24
TX_3,FOODS_1_001,11619,2.24
TX_3,FOODS_1_001,11620,2.24
TX_3,FOODS_1_001,11621,2.24
TX_3,FOODS_2_001,11549,1.78
TX_3,FOODS_2_001,11550,1.78
TX_3,FOODS_2_001,11551,1.78
TX_3,FOODS_2_001,11552,1.78
TX_3,FOODS_2_001,11601,1.78
TX_3,FOODS_2_001,11602,1.78
TX_3,FOODS_2_001,11603,1.78
TX_3,FOODS_2_001,11604,1.78
TX_3,FOODS_2_001,11605,1.78
TX_3,FOODS_2_001,11606,1.78
TX_3,FOODS_2_001,11607,1.78
TX_3,FOODS_2_001,11608,1.78
TX_3,FOODS_2_001,11609,1.78
TX_3,FOODS_2_001,11610,1.78
TX_3,FOODS_2_001,11611,1.78
TX_3,FOODS_2_001,11612,1.78
TX_3,FOODS_2_001,11613,1.78
TX_3,FOODS_2_001,11614,1.78
TX_3,FOODS_2_001,11615,1.78
TX_3,FOODS_2_001,11616,1.78
TX_3,FOODS_2_001,11617,1.78
TX_3,FOODS_2_001,11618,1.78
TX_3,FOODS_2_001,11619,1.78
TX_3,FOODS_2_001,11620,1.78
TX_3,FOODS_2_001,11621,1.78
TX_3,FOODS_3_001,11549,2.5
TX_3,FOODS_3_001,11550,2.5
TX_3,FOODS_3_001,11551,2.5
TX_3,FOODS_3_001,11552,2.5
TX_3,FOODS_3_001,11601,2.5
TX_3,FOODS_3_001,11602,2.5
TX_3,FOODS_3_001,11603,2.5
TX_3,FOODS_3_001,11604,2.5
TX_3,FOODS_3_001,11605,2.5
TX_3,FOODS_3_001,11606,2.5
TX_3,FOODS_3_001,11607,2.5
TX_3,FOODS_3_001,11608,2.5
TX_3,FOODS_3_001,11609,2.5
