index,ipca_29_84_comp_1,ipca_29_84_comp_2,ipca_29_84_comp_3,ipca_29_84_comp_4,ipca_29_84_comp_5,ipca_29_84_comp_6,ipca_29_84_comp_7,ipca_29_84_comp_8,ipca_29_84_comp_9,ipca_29_84_comp_10,ipca_29_84_comp_11,ipca_29_84_comp_12,ipca_29_84_comp_13,ipca_29_84_comp_14
1834,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1835,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1836,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1837,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1838,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1839,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1840,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1841,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1842,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1843,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1845,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1846,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1847,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1848,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1849,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1850,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1851,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1852,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1853,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1854,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1855,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1856,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1857,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1858,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1859,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1860,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1861,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1862,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1863,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1864,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1865,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1866,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1867,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1869,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1870,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1873,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1874,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1875,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1877,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1878,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1879,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1880,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1881,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1882,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1883,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1884,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1885,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1886,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1887,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1888,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1889,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1890,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1891,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1892,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1893,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1894,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1895,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1896,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1897,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1898,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1900,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1901,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1902,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1903,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1904,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1905,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1906,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1907,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1908,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1909,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1910,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1911,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1912,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1913,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1915,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1916,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1917,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1918,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1919,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1920,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1921,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1922,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1923,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1924,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1925,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1926,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1927,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1928,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1929,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1930,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1931,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1932,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1933,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1934,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1935,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1936,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1937,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1939,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1940,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1943,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1944,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1945,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1947,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1948,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1949,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1950,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1951,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1952,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1953,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1954,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1955,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1956,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1957,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1958,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1959,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1960,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1961,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1962,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1963,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1964,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1965,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1966,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1967,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1968,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1970,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1971,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1972,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1973,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1974,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1975,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1976,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1977,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1978,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1979,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1980,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
1981,-2e-06,-6.5e-06,6e-07,-5.4e-06,-2.86e-06,-4.4e-06,1.2e-06,5.25e-06,-3.46e-06,-1.3e-06,2e-07,2.8e-06,9e-07,-3.16e-06
