index,ipca_1_84_comp_1,ipca_1_84_comp_2,ipca_1_84_comp_3,ipca_1_84_comp_4,ipca_1_84_comp_5,ipca_1_84_comp_6,ipca_1_84_comp_7,ipca_1_84_comp_8,ipca_1_84_comp_9,ipca_1_84_comp_10,ipca_1_84_comp_11,ipca_1_84_comp_12,ipca_1_84_comp_13,ipca_1_84_comp_14
796,0.1273,0.1569,0.1794,0.1602,-0.1316,-0.253,0.4636,1.12,0.1232,0.883,-0.7217,0.4973,-0.3735,0.2405
797,0.11475,0.1477,0.1185,0.1997,-0.3066,-0.03986,0.3381,0.012764,0.01358,0.1301,-1.015,-0.0613,-0.5503,0.6475
798,1.732,2.16,2.098,1.452,-1.681,-1.443,1.179,-1.05,0.2471,1.336,-1.137,-0.9536,-0.4722,0.9175
799,-0.3218,-0.4048,-0.3594,-0.2793,0.4448,0.6465,0.03857,0.3132,-0.5474,0.1368,0.2537,-0.05023,0.0695,-0.4124
800,0.575,0.712,0.7217,0.4585,-0.407,0.693,1.263,-0.787,-1.512,1.041,1.3955,-0.3906,-0.0452,0.2576
801,-0.1433,-0.1774,-0.179,-0.09814,0.08875,0.3108,-0.06696,-0.4773,0.03693,-0.2937,0.2306,0.0546,-0.8223,0.317
802,0.67,0.8325,0.8906,0.5156,-0.3171,-0.5366,-0.5347,-1.16,0.2401,1.062,-0.014565,-2.457,-0.2947,-0.6816
803,0.2211,0.2703,0.2886,0.11694,-0.01587,0.4739,0.6987,-0.2478,-0.627,-0.05545,-0.4048,0.2478,-0.3674,-0.0819
805,0.4902,0.608,0.581,0.2996,-0.3801,-1.064,0.16,0.7803,0.4148,0.0694,-0.5522,0.569,1.566,-0.4739
806,0.045,0.0535,0.0369,-0.03073,0.00465,-0.01888,0.305,0.4956,-0.566,-0.01211,0.594,0.4465,1.679,-0.4578
807,0.03333,0.03775,0.04068,-0.02821,0.02702,-0.2091,0.3076,0.7227,0.2937,-0.1794,-0.4858,1.191,-0.1786,0.04248
808,-0.504,-0.6265,-0.6143,-0.3684,0.398,0.2622,-0.3271,0.5947,0.10693,-0.2113,-0.1864,0.2676,-0.0219,-0.0565
810,-0.42,-0.517,-0.558,-0.2898,0.1869,0.2722,-0.3657,-0.2283,0.05927,-1.022,-0.766,-0.02739,0.1992,0.1558
812,-0.4998,-0.6235,-0.593,-0.418,0.5312,0.507,-0.396,0.1854,-0.1458,-0.2922,0.2766,-0.03528,0.04633,-0.375
813,-0.505,-0.6265,-0.6235,-0.37,0.3882,0.4285,-0.305,0.338,-0.2698,-0.225,0.2244,-0.0606,0.5254,-0.1805
814,-0.4993,-0.6216,-0.599,-0.418,0.51,0.2717,-0.612,0.2279,0.1473,-0.5127,-0.2668,-0.1384,0.1812,-0.4597
815,-0.4128,-0.5166,-0.479,-0.3293,0.4436,0.3352,-0.0893,0.7866,0.03888,-0.02794,-0.399,0.491,-0.3467,-0.1698
816,-0.501,-0.6265,-0.5874,-0.431,0.5664,0.4353,-0.2637,0.5938,-0.00423,-0.2878,-0.1781,0.4014,-0.1475,-0.3696
819,-0.504,-0.6265,-0.6143,-0.3684,0.398,0.2622,-0.3271,0.5947,0.10693,-0.2113,-0.1864,0.2676,-0.0219,-0.0565
820,-0.05643,-0.0674,-0.0794,0.02054,-0.06915,-0.2515,0.02197,0.655,0.3093,0.001405,-1.362,0.1633,-0.03754,0.1826
823,-0.3213,-0.3994,-0.3877,-0.276,0.3538,0.3716,-0.4382,-0.3032,-0.0645,-0.6094,-0.4255,-0.4543,0.06134,-0.3726
824,-0.2344,-0.291,-0.2866,-0.1815,0.1929,0.0307,-0.3186,0.1625,0.1693,-0.1849,-0.02655,-0.009575,0.0738,-0.1102
825,-0.407,-0.503,-0.5254,-0.2932,0.2421,0.5044,-0.2039,-0.3552,-0.1353,-0.7827,-0.1349,0.0703,-0.2054,0.2148
827,0.1146,0.1508,0.0917,0.2362,-0.5054,-0.87,0.009964,0.696,0.843,0.3418,-0.6006,0.517,-0.205,0.9478
828,-0.415,-0.5093,-0.5625,-0.255,0.07947,0.1746,-0.4333,-0.3994,0.1907,-0.8228,0.09625,0.0347,-0.02644,0.4907
829,-0.3127,-0.3948,-0.3345,-0.286,0.492,0.4954,0.03723,0.6113,-0.1409,0.04877,-0.5186,0.319,-0.5605,-0.3748
830,-0.5874,-0.728,-0.716,-0.4082,0.442,0.3047,-0.681,0.2255,0.1326,-0.2465,-0.08136,-0.416,0.04544,-0.1403
831,-0.3118,-0.3867,-0.3835,-0.2357,0.2218,0.429,-0.3848,-0.8535,0.2169,-0.4146,1.141,0.03912,-1.28,0.4453
832,-0.4978,-0.6167,-0.611,-0.3264,0.3286,0.405,-0.34,0.1503,0.04764,-0.1763,0.05618,-0.02524,-0.4592,0.2162
833,-0.4055,-0.5015,-0.5127,-0.306,0.306,0.2175,-0.5576,-0.0978,0.04974,-0.75,-0.7446,-0.45,0.4624,-0.287
834,-0.5845,-0.7256,-0.708,-0.44,0.517,0.4402,-0.668,0.0539,0.01721,-0.4849,-0.3123,-0.4827,0.08405,-0.33
835,-0.5923,-0.732,-0.7563,-0.409,0.3228,0.2451,-0.5444,0.1859,0.122,-0.5537,0.209,0.086,0.3025,0.1416
836,-0.5073,-0.6235,-0.681,-0.326,0.11755,-0.04077,-0.5312,0.1436,0.3105,-0.665,0.4285,0.3384,0.525,0.41
837,-0.496,-0.6147,-0.604,-0.3442,0.3655,0.2793,-0.6377,-0.04477,0.2034,-0.2395,0.2062,-0.3647,-0.2944,0.002773
838,-0.5894,-0.73,-0.7227,-0.3904,0.405,0.4304,-0.3833,0.4207,-0.0232,-0.1833,-0.2314,-0.07654,-0.11926,0.0732
839,-0.5845,-0.7266,-0.7197,-0.4475,0.4854,0.5747,-0.3154,0.2303,-0.2036,-0.514,-0.02211,0.1216,0.1235,-0.1339
840,-0.1338,-0.1682,-0.1587,-0.1423,0.1967,-0.06805,-0.1565,0.759,-0.4417,0.2737,0.3613,-0.2625,1.926,-0.8154
841,0.5054,0.604,0.7505,0.10443,0.3833,0.3452,1.377,1.133,-0.1967,0.6216,-0.4583,2.215,-1.824,-0.7827
842,1.047,1.347,0.853,1.16,-2.896,-3.71,-0.2532,-1.54,2.645,-2.357,0.797,1.99,2.734,3.867
843,-0.5015,-0.6226,-0.621,-0.37,0.3687,0.3184,-0.3066,0.3774,0.054,-0.3708,-0.00363,0.3096,-0.02225,0.02826
844,0.5835,0.7217,0.786,0.5283,-0.3777,-0.233,0.875,0.6797,0.0402,1.686,-0.8726,-0.01799,-1.613,0.395
845,-0.5044,-0.621,-0.651,-0.3022,0.2286,0.5522,-0.2932,-0.1511,-0.4023,-0.473,-0.2213,-0.5073,0.439,0.1554
846,-0.4062,-0.5015,-0.5034,-0.298,0.3396,0.3047,-0.7104,-0.4348,0.0985,-0.802,-1.014,-0.902,0.0989,-0.3271
847,-0.228,-0.2866,-0.2228,-0.1451,0.326,0.1251,-0.1539,0.8,0.2385,0.576,-0.7983,-0.1292,-0.8374,-0.1805
848,-0.4932,-0.6167,-0.5845,-0.4084,0.5312,0.648,-0.0772,0.4219,-0.2717,-0.331,-0.2347,0.3452,-0.2013,-0.2476
850,0.768,0.954,0.8447,0.4822,-0.7334,-0.02205,1.753,-0.2905,-0.9795,-1.232,-1.231,1.8,1.364,0.3308
851,0.768,0.9497,0.951,0.5166,-0.473,0.1443,1.226,-0.661,-0.598,0.1193,-0.3499,0.508,-0.689,0.1996
852,0.7656,0.94,1.02,0.443,-0.2188,-0.673,0.4917,0.3562,0.4297,1.09,0.482,0.564,-0.8037,-0.4773
853,-0.0522,-0.0634,-0.06494,0.00503,-0.06058,-0.3613,-0.1528,0.4707,0.529,0.292,0.06012,0.3296,-0.3794,0.312
854,0.4883,0.609,0.6074,0.483,-0.4714,0.134,0.888,0.1838,-1.158,1.318,-0.2344,-1.009,0.9795,-0.00233
855,-0.3374,-0.4075,-0.5312,-0.1599,-0.2922,-0.6123,-0.505,0.05942,0.6875,-0.8867,0.8677,0.843,0.97,0.947
856,-0.05988,-0.0677,-0.1295,-0.002794,-0.1699,-0.003407,-0.162,-0.6846,0.11206,-0.8955,-0.6445,-0.1727,0.09546,0.3862
857,2.3,2.834,2.963,1.486,-1.044,-0.8877,2.45,0.354,-1.355,3.053,1.189,0.113,0.9663,-1.444
858,3.492,4.316,4.293,2.21,-2.225,-1.439,3.625,-2.262,-1.503,1.393,3.506,1.92,1.1875,-0.4185
859,2.18,2.715,2.604,1.531,-1.898,-2.855,0.4038,-1.906,2.027,-0.4504,-0.8003,0.377,-0.3345,0.5156
860,-0.03818,-0.05423,0.01665,-0.11316,0.3596,0.258,-0.2279,-0.03494,-0.1743,0.3594,0.396,-0.5415,-0.11646,-0.757
861,0.572,0.7124,0.7256,0.675,-0.7637,-0.9805,1.3955,2.654,0.4849,2.297,-2.209,1.265,-1.086,1.187
862,1.58,1.962,1.884,1.057,-1.3,-0.727,1.231,-2.654,0.001646,-0.2913,2.264,0.8115,-0.9585,0.8794
863,-0.325,-0.4006,-0.434,-0.2229,0.0872,0.007103,-0.2499,0.065,0.3132,-0.4746,0.5034,0.6133,-0.1398,0.4395
865,-0.1251,-0.165,-0.05484,-0.1798,0.5913,1.398,0.07635,-1.069,-1.323,0.6294,1.44,-1.444,-0.7056,-0.839
866,0.04874,0.0601,0.1114,0.04123,0.1002,-0.5933,-0.838,0.13,0.8506,0.5024,-0.553,-1.071,-0.351,-0.517
867,0.0382,0.04926,0.06335,0.10333,-0.0829,-0.0685,-0.07074,0.1897,-0.1714,0.8315,0.37,-0.7393,0.2588,-0.01772
868,1.663,2.06,2.145,1.255,-0.955,-0.4321,1.292,-1.138,-0.5283,2.023,-0.9927,-1.73,-1.434,-0.2864
869,-0.2377,-0.2947,-0.3013,-0.1666,0.10724,-0.2664,-0.2383,0.6973,0.4734,-0.0281,0.08276,0.626,0.0484,0.1448
870,0.4995,0.611,0.6714,0.327,-0.1555,-0.2239,1.193,1.487,-0.1991,1.148,-0.776,1.306,-0.4104,-0.1418
871,-0.2244,-0.2815,-0.26,-0.181,0.2715,0.5327,0.2383,0.3584,-0.544,0.04047,-0.1276,0.1449,0.1558,-0.1925
872,0.5923,0.7217,0.8354,0.3384,0.02399,0.786,1.174,-0.7373,-0.566,0.966,0.73,0.4656,-2.885,0.11176
873,0.1396,0.1659,0.229,0.0348,0.1793,-0.02077,0.2416,0.828,-0.3157,0.7646,-0.0711,-0.02121,0.564,-0.7812
875,0.4084,0.507,0.545,0.2598,-0.07904,-0.269,-0.5244,-1.104,0.2961,-0.0937,-1.181,-1.746,-0.307,-0.747
876,-0.03806,-0.04843,-0.02122,-0.045,0.1641,-0.0743,-0.255,0.2578,0.1678,-0.109,-1.4,-0.5127,0.1047,-0.5073
877,-0.0496,-0.0629,-0.03677,-0.09454,0.2074,-0.2157,-0.636,-0.11884,0.329,-0.2207,-0.4963,-0.75,0.3984,-0.713
878,-0.418,-0.5117,-0.5664,-0.2424,0.03226,-0.2664,-0.6543,0.1415,0.5093,-0.4685,0.3574,0.0885,0.4907,0.3965
879,-0.6772,-0.84,-0.831,-0.492,0.5273,0.531,-0.5576,0.2278,-0.06635,-0.443,-0.01054,-0.1663,0.0799,-0.1267
880,-0.5034,-0.621,-0.6343,-0.2927,0.2632,0.6636,-0.1644,0.0998,-0.734,0.0488,0.3691,-0.6436,0.7764,0.02505
882,-0.586,-0.7305,-0.696,-0.453,0.5737,0.604,-0.3198,0.4194,-0.1344,-0.26,-0.2231,0.05722,-0.2449,-0.2401
883,-0.5894,-0.73,-0.7227,-0.3904,0.405,0.4304,-0.3833,0.4207,-0.0232,-0.1833,-0.2314,-0.07654,-0.11926,0.0732
884,-0.585,-0.7275,-0.7017,-0.44,0.538,0.6753,-0.4521,0.0115,-0.276,-0.2644,0.2314,-0.3794,-0.05096,-0.2455
885,-0.4968,-0.6187,-0.5796,-0.3894,0.5083,0.1059,-0.801,0.3948,0.3206,-0.05264,0.006363,-0.4417,0.0926,-0.4917
886,-0.5864,-0.731,-0.6943,-0.4731,0.5938,0.3318,-0.6772,0.397,0.1216,-0.2491,0.0775,-0.1918,0.127,-0.4783
889,-0.5874,-0.728,-0.716,-0.4082,0.442,0.3047,-0.681,0.2255,0.1326,-0.2465,-0.08136,-0.416,0.04544,-0.1403
890,-0.05234,-0.05945,-0.0608,0.04538,-0.06604,-0.3118,-0.722,-0.275,0.259,0.419,0.1261,-1.432,0.4204,-0.1448
893,-0.3223,-0.4001,-0.393,-0.2183,0.2471,0.5293,-0.0042,0.09717,-0.4893,0.05392,0.4282,-0.142,0.1947,-0.0147
894,-0.3186,-0.3962,-0.3696,-0.2272,0.332,0.4778,-0.2695,-0.114,-0.1472,-0.1602,-0.4526,-0.5083,-0.3992,-0.1663
895,-0.3196,-0.3943,-0.4333,-0.2211,0.104,0.178,-0.0629,0.2874,-0.3142,-0.3687,0.355,0.2708,1.062,0.04718
897,0.208,0.2686,0.2124,0.2472,-0.4338,-0.647,-0.681,-1.083,0.761,-0.4114,-0.588,-1.158,-0.1913,0.392
898,-0.4116,-0.5073,-0.539,-0.2578,0.1864,0.596,-0.0507,-0.1486,-0.5396,-0.544,-0.2328,-0.2195,0.4824,0.1478
899,-0.2267,-0.2854,-0.2583,-0.2634,0.3345,-0.3555,-0.698,0.4172,0.6035,-0.1486,0.6406,0.2217,0.4246,-0.5815
900,-0.331,-0.402,-0.4941,-0.1788,-0.1638,-0.3518,-0.4746,-0.1687,0.57,-0.7686,0.9355,0.642,0.4077,0.8213
901,-0.2214,-0.2769,-0.3105,-0.2314,0.1539,0.4216,0.425,0.1954,-0.4272,-0.8384,0.1625,1.238,0.4768,0.11206
902,-0.4949,-0.6143,-0.605,-0.364,0.4,0.349,-0.4387,0.228,-0.00476,-0.3176,-0.093,-0.1282,0.08905,-0.1475
903,-0.4058,-0.504,-0.4805,-0.2883,0.3955,0.6514,-0.3657,-0.2264,-0.5264,-0.05997,0.11957,-0.9346,0.301,-0.3728
904,-0.585,-0.7275,-0.7017,-0.44,0.538,0.6753,-0.4521,0.0115,-0.276,-0.2644,0.2314,-0.3794,-0.05096,-0.2455
905,-0.679,-0.8384,-0.859,-0.4202,0.3594,0.6157,-0.4163,0.0319,-0.1613,-0.5386,-0.4167,-0.2913,-0.112,0.31
906,-0.5933,-0.7285,-0.777,-0.33,0.1926,0.571,-0.3481,-0.283,-0.1633,-0.814,-0.817,-0.3938,-0.1011,0.516
907,-0.581,-0.7207,-0.7173,-0.4019,0.4077,0.6797,-0.1985,0.0789,-0.2256,-0.3267,0.2598,0.1506,-0.4194,0.2394
908,-0.6753,-0.836,-0.8257,-0.4265,0.4407,0.4348,-0.6074,0.3447,0.03995,-0.06616,-0.0874,-0.4385,-0.1573,0.09045
909,-0.6724,-0.8335,-0.828,-0.4666,0.482,0.4832,-0.4417,0.5103,-0.1242,-0.2524,-0.04828,-0.0533,0.2445,-0.0589
910,-0.2207,-0.275,-0.2296,-0.1559,0.3135,0.11664,-0.551,-0.01188,0.3435,-0.03885,-1.103,-0.8135,-0.691,-0.3442
911,0.419,0.4983,0.6577,-0.0835,0.6377,-1.007,-0.76,0.9824,1.01,0.2913,-0.01717,0.2305,0.816,-2.582
912,0.9805,1.261,0.8853,1.206,-2.277,0.1316,1.29,-4.336,-1.272,-2.555,-3.232,-2.084,0.749,3.145
913,-0.504,-0.621,-0.6475,-0.3184,0.2208,0.1313,-0.523,0.1593,0.2151,-0.4553,-0.1093,-0.0645,0.158,0.2268
914,0.8467,1.055,1.022,0.645,-0.8467,-1.955,-0.3035,0.1677,1.611,0.804,0.725,0.31,0.03705,0.3228
915,-0.5903,-0.7285,-0.734,-0.309,0.2715,0.627,-0.1129,0.4758,-0.4497,0.243,-0.04764,-0.3374,0.02585,0.3796
916,-0.4941,-0.6133,-0.5835,-0.3066,0.4153,1.017,-0.07623,-0.1497,-0.9116,0.341,0.657,-0.8535,-0.0369,-0.0577
917,-0.227,-0.2827,-0.2546,-0.1781,0.2155,-0.299,-0.7476,0.1007,0.746,0.225,0.8833,-0.1345,-0.5205,-0.05814
918,-0.5815,-0.724,-0.6914,-0.4478,0.5483,0.2844,-0.5615,0.6797,0.0637,-0.05847,0.0396,-0.07886,0.2917,-0.4106
920,1.196,1.503,1.28,0.9717,-1.73,-2.646,0.4282,0.4739,0.68,-0.0157,0.797,0.937,4.355,0.5903
921,1.031,1.282,1.188,0.696,-1.048,-1.724,0.8315,0.659,0.495,0.3718,1.477,1.882,2.016,0.2683
922,0.772,0.947,0.994,0.3118,-0.1492,-0.9023,0.1085,-0.3706,0.9746,-0.3345,0.3584,1.142,-0.7056,-0.7026
923,-0.1322,-0.1627,-0.1669,-0.105,0.08984,-0.0673,-0.4194,-0.3005,0.3706,-0.3696,-0.05417,-0.1719,-0.2915,0.01768
924,0.4968,0.618,0.6226,0.457,-0.54,-0.9146,0.3472,0.7056,0.6963,1.287,0.3455,0.4944,-0.733,0.628
925,-0.4214,-0.5093,-0.613,-0.1498,-0.1409,0.481,-0.2119,-0.913,-0.1682,-1.365,-1.618,-0.599,-0.079,0.9277
926,0.1088,0.1462,0.04584,0.228,-0.5635,-0.1344,0.3088,-0.3923,-0.3555,-0.0989,0.3381,-0.129,0.8545,0.889
927,2.31,2.84,3.03,1.271,-0.645,-2.213,1.059,0.4377,1.647,1.445,-1.404,1.269,-1.732,-1.945
928,3.844,4.75,4.773,2.352,-2.111,-2.988,3.328,0.02486,0.3352,0.3523,-3.834,2.438,1.469,-1.8955
929,2.12,2.621,2.592,1.28,-1.237,-0.4167,1.847,-2.861,-1.275,-0.2471,1.544,0.00993,0.946,-0.717
930,0.0465,0.05347,0.05518,-0.05478,0.0311,-0.2427,0.10516,0.2084,0.4585,-0.254,0.7695,1.281,-0.4546,0.1356
931,0.499,0.626,0.693,0.469,-0.33,-2.03,-1.98,-0.0825,2.197,1.46,-1.102,-3.04,-0.2732,-0.838
932,1.767,2.188,2.068,1.094,-1.393,-0.931,2.693,-0.2308,-0.896,-0.6665,0.06247,3.082,1.8955,0.2297
933,-0.4102,-0.506,-0.5293,-0.267,0.2169,0.4163,-0.2256,-0.11115,-0.113,-0.6914,-0.741,-0.1316,-0.009964,0.1571
935,-0.2188,-0.29,-0.13,-0.2764,0.8022,1.1,0.9434,1.497,-0.567,0.836,-1.292,1.152,-2.072,-0.577
936,-0.0322,-0.0447,0.00669,-0.08704,0.2448,0.4587,-0.1934,-0.9526,0.0489,0.02588,1.151,-0.2507,-1.52,-0.00498
937,-0.04034,-0.0511,-0.03543,-0.01155,0.02037,-0.02219,0.02829,0.1321,0.331,0.2358,0.2627,0.4116,-1.007,0.3677
938,1.93,2.385,2.438,1.3,-1.215,-1.65,1.551,0.00886,0.5576,2.139,1.8125,1.321,-1.0,0.0831
939,-0.2373,-0.2893,-0.3247,-0.1489,0.0327,-0.2122,-0.6626,-0.381,0.5776,-0.705,-0.32,-0.2725,-0.0471,0.1814
940,0.4202,0.514,0.5957,0.1654,0.08545,-1.342,-0.9727,0.56,1.322,0.5615,-0.4927,-0.7,0.4902,-1.408
941,-0.1394,-0.1699,-0.2083,-0.0722,-0.105,-0.59,-0.2747,0.6807,0.5894,-0.003206,0.513,0.702,0.5654,0.306
942,0.5117,0.6133,0.7554,0.10504,0.3696,-0.1237,0.826,1.378,-0.1669,0.9785,0.1537,1.378,-0.1544,-1.417
943,0.1392,0.1678,0.2256,0.02295,0.1477,-0.533,-0.5215,0.1787,0.83,0.2234,-0.3005,-0.2,-0.5576,-0.571
945,0.3237,0.3914,0.5015,0.1626,0.2352,1.004,0.6694,-0.7134,-1.21,1.052,0.828,-0.94,-0.978,-0.6465
946,-0.1247,-0.1575,-0.08704,-0.0914,0.3325,0.3752,-0.482,-0.3171,-0.2712,0.6353,0.2339,-1.509,-0.2135,-0.6455
947,-0.04953,-0.0638,-0.0473,-0.0818,0.1443,0.32,-0.07623,-0.522,-0.2203,-0.07477,0.8774,-0.1658,-0.2289,-0.1256
948,-0.502,-0.615,-0.665,-0.266,0.11633,0.5454,-0.305,-0.553,-0.0926,-0.807,-0.53,-0.3425,-0.4412,0.659
949,-0.595,-0.732,-0.791,-0.3442,0.1164,0.0895,-0.4575,0.2627,0.2178,-0.4846,0.4226,0.3162,0.3223,0.6406
950,-0.5894,-0.728,-0.7246,-0.3074,0.281,0.4604,-0.1353,0.7324,-0.07275,0.2566,-0.4583,-0.009155,-0.521,0.504
952,-0.59,-0.731,-0.7295,-0.4087,0.3877,0.1764,-0.591,0.4744,0.2174,-0.1798,0.291,0.03812,0.1469,0.02077
953,-0.6753,-0.836,-0.8257,-0.4265,0.4407,0.4348,-0.6074,0.3447,0.03995,-0.06616,-0.0874,-0.4385,-0.1573,0.09045
954,-0.6743,-0.8384,-0.8057,-0.4714,0.5723,0.734,-0.2463,0.5386,-0.227,-0.07947,-0.229,0.03485,-0.448,-0.00959
955,-0.5825,-0.7246,-0.703,-0.4504,0.514,0.5625,-0.5254,-0.1467,0.0776,-0.4265,0.5317,0.007294,-0.6445,0.00895
956,-0.674,-0.838,-0.815,-0.5146,0.5903,0.588,-0.569,0.1236,0.00675,-0.4336,0.2441,-0.04416,-0.3047,-0.1342
957,-0.765,-0.948,-0.941,-0.5103,0.5264,0.6606,-0.4841,0.347,-0.1589,-0.2627,-0.01636,-0.1887,-0.123,0.104
959,-0.674,-0.835,-0.829,-0.4463,0.45,0.6353,-0.4412,0.07666,-0.08813,-0.2556,0.2712,-0.1373,-0.4631,0.2468
960,-0.04935,-0.05795,-0.0755,0.04755,-0.1407,0.3716,0.245,-0.653,0.00514,-0.006176,0.474,0.2152,-1.564,0.9746
963,-0.4097,-0.5093,-0.479,-0.2607,0.349,0.39,-0.12354,0.586,0.001775,0.0984,-0.7627,-0.0035,-0.589,0.04492
964,-0.3203,-0.3982,-0.384,-0.2058,0.225,0.2905,-0.11285,0.3315,-0.1136,0.2566,0.556,0.0746,-0.1702,0.1262
965,-0.4058,-0.4995,-0.5146,-0.2229,0.182,0.2476,-0.3096,0.2142,0.0002012,-0.3098,-0.971,-0.3828,0.06046,0.1434
967,0.1301,0.1632,0.1443,0.1499,-0.1984,0.783,0.699,-0.9995,-0.9893,0.1621,1.052,-0.1964,-0.5513,0.608
968,-0.4124,-0.506,-0.5464,-0.1824,0.02231,0.164,-0.05734,0.5967,-0.2264,0.1423,0.1399,0.05026,0.6157,0.4849
969,-0.2269,-0.2822,-0.2976,-0.2495,0.2301,0.1387,-0.4402,-0.628,0.3047,-1.104,0.01047,0.2216,-0.2052,-0.10846
970,-0.4146,-0.505,-0.583,-0.1954,-0.01639,0.57,-0.03745,-0.5957,-0.3032,-1.161,-1.2295,-0.2084,-0.0466,0.715
971,-0.2222,-0.2717,-0.3315,-0.1616,-0.02258,-0.3804,-0.2328,0.6426,0.1663,-0.6074,-0.3254,0.502,1.58,-0.07385
972,-0.4958,-0.612,-0.641,-0.3193,0.2006,0.1721,-0.385,0.1976,0.135,-0.3562,0.459,0.2502,0.127,0.3523
973,-0.4941,-0.616,-0.5684,-0.3179,0.4604,0.779,0.03387,0.515,-0.3933,0.3591,-0.2081,-0.0885,-0.778,0.07153
974,-0.6743,-0.8384,-0.8057,-0.4714,0.5723,0.734,-0.2463,0.5386,-0.227,-0.07947,-0.229,0.03485,-0.448,-0.00959
975,-0.678,-0.8384,-0.8423,-0.4106,0.394,0.727,-0.2874,0.2827,-0.4927,-0.0168,0.1733,-0.427,0.225,0.1798
976,-0.5063,-0.621,-0.6694,-0.2281,0.05704,0.5083,-0.0777,0.177,-0.638,0.1182,0.5825,-0.4133,0.7954,0.5244
977,-0.579,-0.7197,-0.7163,-0.422,0.4397,0.5273,-0.1993,0.512,-0.2615,-0.3235,-0.05997,0.2346,0.288,-0.0665
978,-0.674,-0.835,-0.829,-0.4463,0.45,0.6353,-0.4412,0.07666,-0.08813,-0.2556,0.2712,-0.1373,-0.4631,0.2468
979,-0.6724,-0.8335,-0.818,-0.4583,0.5156,0.5703,-0.5947,0.1731,-0.07544,-0.3042,-0.318,-0.5054,-0.119,-0.0995
980,-0.1329,-0.1675,-0.12317,-0.11707,0.2747,0.4702,-0.2659,-0.4773,-0.3628,0.2788,0.663,-0.896,-0.2212,-0.3767
981,0.4233,0.502,0.639,-0.2059,0.7725,0.012436,-0.691,-1.423,0.3677,-1.203,1.1875,0.04425,-0.1121,-2.465
982,1.0,1.261,1.13,1.276,-1.6875,1.099,3.19,0.1844,-4.32,3.473,1.041,-2.145,3.393,1.589
983,-0.6147,-0.7573,-0.7847,-0.3552,0.2563,0.525,-0.3667,-0.02989,-0.189,-0.329,0.2201,-0.1903,-0.02316,0.4265
984,0.7476,0.9287,0.9116,0.4597,-0.4712,-0.283,0.1821,-2.09,0.6084,-1.039,-0.5127,0.04648,-1.867,0.3054
985,-0.6167,-0.7563,-0.793,-0.2725,0.078,-0.0356,-0.4824,0.7207,0.4119,0.2169,0.0978,0.09845,-0.2113,0.8374
986,-0.524,-0.649,-0.637,-0.278,0.2554,0.3364,0.11676,1.106,0.07684,0.387,-0.2563,0.795,-0.8267,0.6235
987,-0.3342,-0.4163,-0.4226,-0.3064,0.292,0.4487,-0.12024,-0.4546,0.1068,-0.8813,0.555,0.8203,-0.8057,0.241
988,-0.6953,-0.8623,-0.8423,-0.4932,0.545,0.413,-0.7417,0.1753,0.2306,-0.3408,0.1293,-0.1656,-0.3782,-0.0587
990,1.262,1.59,1.446,1.161,-1.536,-1.098,0.0818,-2.76,0.5327,-0.9575,-3.715,-2.531,-0.345,0.911
991,1.014,1.265,1.206,0.691,-0.791,-1.219,-0.04446,-1.337,0.9214,-1.202,-2.807,-0.608,0.1426,-0.3088
992,0.6685,0.814,0.89,0.1483,0.2267,0.004295,0.2568,-0.8564,-0.3599,-0.7407,-0.08527,0.125,0.69,-1.821
993,-0.2389,-0.2969,-0.2966,-0.1857,0.2014,0.4802,0.0456,-0.169,-0.391,-0.2477,0.4663,0.1569,0.02335,0.004986
994,0.6484,0.813,0.7515,0.5205,-0.757,-1.393,-0.3396,-0.6934,1.347,-0.2688,-0.4595,-0.004734,-0.363,0.4993
995,-0.3616,-0.4326,-0.5474,0.02386,-0.4475,0.2703,0.2664,0.2323,-0.9766,0.6333,1.368,-0.4429,1.637,1.223
996,0.171,0.2266,0.1159,0.3516,-0.752,-0.396,0.4597,-0.061,0.05582,0.04047,-0.5186,0.2483,0.11597,1.386
997,2.383,2.928,3.139,1.101,-0.2659,-1.787,-0.0699,-1.996,0.8716,0.4001,0.536,-1.073,0.315,-3.783
998,4.426,5.484,5.473,2.814,-2.729,-4.8,0.751,-2.568,1.374,1.36,0.591,-1.807,4.1,-2.963
999,2.025,2.49,2.605,1.132,-0.589,-0.1709,2.84,0.4492,-1.831,1.011,-1.73,1.097,1.431,-2.117
1000,-0.0633,-0.08154,-0.0605,-0.1432,0.2769,0.10846,-0.2515,-0.1901,0.08356,-0.794,-1.204,-0.1273,0.152,-0.6953
1001,0.5728,0.7134,0.684,0.4087,-0.58,0.0621,0.1483,-2.95,0.5693,-0.2405,3.545,0.4622,-3.273,1.543
1002,1.75,2.17,2.154,1.121,-1.036,-1.948,0.6904,0.1654,0.1254,0.1438,-2.922,-0.7144,3.16,-1.85
1003,-0.436,-0.535,-0.58,-0.2188,0.04175,0.173,-0.1824,0.3423,-0.297,0.0919,0.9976,0.06158,0.9033,0.4019
1005,-0.3354,-0.4307,-0.2722,-0.4277,0.8887,-0.617,-1.266,1.589,1.109,1.035,0.698,-0.1465,0.08246,-1.727
1006,-0.05615,-0.0768,-0.0669,-0.1495,0.1941,0.4348,0.7373,0.4553,-0.4568,-0.3223,0.6016,1.701,-0.0737,-0.0118
