index,ipca_43_84_comp_1,ipca_43_84_comp_2,ipca_43_84_comp_3,ipca_43_84_comp_4,ipca_43_84_comp_5,ipca_43_84_comp_6,ipca_43_84_comp_7,ipca_43_84_comp_8,ipca_43_84_comp_9,ipca_43_84_comp_10,ipca_43_84_comp_11,ipca_43_84_comp_12,ipca_43_84_comp_13,ipca_43_84_comp_14
647,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
648,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
649,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
650,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
651,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
652,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
653,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
655,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
656,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
657,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
658,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
659,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
660,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
661,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
662,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
663,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
665,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
666,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
667,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
668,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
670,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
672,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
673,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
674,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
675,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
676,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
679,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
680,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
683,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
684,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
685,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
687,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
688,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
689,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
690,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
691,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
692,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
693,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
694,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
697,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
698,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
699,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
700,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
701,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
702,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
703,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
704,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
705,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
706,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
707,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
708,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
710,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
711,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
712,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
713,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
714,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
716,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
717,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
718,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
719,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
720,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
721,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
722,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
723,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
725,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
726,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
727,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
728,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
729,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
730,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
731,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
732,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
733,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
735,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
736,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
737,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
738,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
740,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
742,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
743,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
744,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
745,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
746,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
749,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
750,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
753,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
754,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
755,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
757,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
758,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
759,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
760,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
761,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
762,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
763,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
764,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
765,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
766,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
767,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
768,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
769,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
770,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
771,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
772,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
773,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
774,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
775,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
776,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
777,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
778,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
780,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
781,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
782,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
783,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
784,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
785,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
786,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
787,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
788,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
789,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
790,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
791,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
792,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
793,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
795,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
796,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
797,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
798,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
799,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
800,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
801,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
802,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
803,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
805,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
806,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
807,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
808,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
810,-4e-07,4.2e-06,1.43e-06,-2.3e-06,-6e-07,4.5e-06,-3.1e-06,-1.1e-06,-8e-07,-5e-07,1.85e-06,3.4e-06,-6.6e-07,2.7e-06
