index,ipca_15_84_comp_1,ipca_15_84_comp_2,ipca_15_84_comp_3,ipca_15_84_comp_4,ipca_15_84_comp_5,ipca_15_84_comp_6,ipca_15_84_comp_7,ipca_15_84_comp_8,ipca_15_84_comp_9,ipca_15_84_comp_10,ipca_15_84_comp_11,ipca_15_84_comp_12,ipca_15_84_comp_13,ipca_15_84_comp_14
793,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
795,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
796,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
797,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
798,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
799,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
800,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
801,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
802,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
803,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
805,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
806,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
807,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
808,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
810,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
812,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
813,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
814,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
815,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
816,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
819,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
820,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
823,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
824,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
825,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
827,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
828,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
829,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
830,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
831,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
832,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
833,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
834,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
835,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
836,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
837,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
838,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
839,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
840,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
841,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
842,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
843,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
844,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
845,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
846,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
847,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
848,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
850,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
851,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
852,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
853,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
854,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
855,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
856,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
857,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
858,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
859,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
860,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
861,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
862,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
863,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
865,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
866,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
867,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
868,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
869,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
870,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
871,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
872,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
873,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
875,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
876,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
877,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
878,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
879,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
880,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
882,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
883,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
884,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
885,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
886,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
889,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
890,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
893,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
894,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
895,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
897,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
898,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
899,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
900,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
901,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
902,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
903,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
904,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
905,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
906,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
907,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
908,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
909,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
910,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
911,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
912,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
913,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
914,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
915,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
916,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
917,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
918,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
920,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
921,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
922,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
923,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
924,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
925,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
926,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
927,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
928,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
929,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
930,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
931,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
932,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
933,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
935,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
936,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
937,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
938,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
939,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
940,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
941,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
942,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
943,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
945,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
946,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
947,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
948,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
949,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
950,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
952,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
953,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
954,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
955,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
956,1.454e-05,1.5e-06,-3.46e-06,3.9e-06,3.7e-06,2e-07,-2e-06,3.2e-06,2.15e-06,-2.15e-06,-6e-08,3.6e-07,6e-08,-3.4e-06
